Date,Open,High,Low,Close,Adj Close,Volume
2019-08-23,290.920013,292.760010,283.470001,284.850006,266.959381,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,269.911530,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,268.852509,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,270.745636,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,274.203888,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,274.082062,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,272.479462,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,275.572144,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,279.114716,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,279.330322,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,279.470917,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,279.405243,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,281.392181,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,282.366852,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,282.179382,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,281.307861,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,282.020050,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,282.188721,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,282.169952,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,280.836792,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,280.770905,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,278.567657,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,280.215393,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,279.631653,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,278.125183,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,279.415070,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,276.091522,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,271.214508,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,273.436432,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,277.136627,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,275.940826,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,271.656982,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,274.236816,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,276.091522,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,278.953796,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,278.643097,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,281.401794,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,280.949890,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,281.778320,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,280.544861,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,282.446808,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,281.524139,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,282.343262,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,282.804688,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,283.962677,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,285.563232,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,285.478546,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,286.354095,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,285.591522,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,288.237152,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,289.395172,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,289.075073,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,289.141022,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,290.157806,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,290.873413,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,290.317963,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,290.929901,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,291.024109,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,291.447723,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,293.556732,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,293.773285,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,293.688599,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,292.596375,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,292.125641,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,292.775269,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,295.044403,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,295.712830,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,297.031006,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,295.929352,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,293.415558,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,291.447723,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,293.246063,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,293.773285,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,296.456635,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,295.524567,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,295.194977,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,296.032959,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,298.584564,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,298.763367,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,300.815887,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,300.881805,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,300.900635,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,302.134033,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,303.458588,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,303.922150,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,303.931702,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,305.549622,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,305.473969,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,303.789764,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,304.527710,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,307.375702,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,305.048126,77709700
2020-01-06,320.489990,323.730011,320.359985,323.640015,306.211853,55653900
2020-01-07,323.019989,323.540009,322.239990,322.730011,305.350952,40496400
2020-01-08,322.940002,325.779999,322.670013,324.450012,306.978302,68296000
2020-01-09,326.160004,326.730011,325.519989,326.649994,309.059814,48473300
2020-01-10,327.290009,327.459991,325.200012,325.709991,308.170502,53029300
2020-01-13,326.390015,327.959991,325.920013,327.950012,310.289795,47086800
2020-01-14,327.470001,328.619995,326.839996,327.450012,309.816772,62832800
2020-01-15,327.350006,329.019989,327.260010,328.190002,310.516968,72056600
2020-01-16,329.700012,330.920013,329.450012,330.920013,313.099854,54050300
2020-01-17,331.700012,332.179993,330.850006,331.950012,314.074432,95846000
2020-01-21,330.899994,332.179993,330.820007,331.299988,313.459412,77742400
2020-01-22,332.239990,332.950012,331.170013,331.339996,313.497284,48914900
2020-01-23,330.630005,332.170013,329.410004,331.720001,313.856842,51963000
2020-01-24,332.440002,332.529999,327.359985,328.769989,311.065674,87578400
2020-01-27,323.029999,325.119995,322.660004,323.500000,306.079437,84062500
2020-01-28,325.059998,327.850006,323.600006,326.890015,309.286865,63834000
2020-01-29,328.380005,328.630005,326.399994,326.619995,309.031403,53888900
2020-01-30,324.359985,327.910004,323.540009,327.679993,310.034424,75491800
2020-01-31,327.000000,327.170013,320.730011,321.730011,304.404785,113845600
2020-02-03,323.350006,326.160004,323.220001,324.119995,306.666077,69083000
2020-02-04,328.070007,330.010010,327.720001,329.059998,311.340057,62573200
2020-02-05,332.269989,333.089996,330.670013,332.859985,314.935364,65951100
2020-02-06,333.910004,334.190002,332.799988,333.980011,315.995148,50359700
2020-02-07,332.820007,333.989990,331.600006,332.200012,314.310974,64139400
2020-02-10,331.230011,334.750000,331.190002,334.679993,316.657349,42070000
2020-02-11,336.160004,337.019989,334.679993,335.260010,317.206207,54864500
2020-02-12,336.829987,337.649994,336.429993,337.420013,319.249847,43992700
2020-02-13,335.859985,338.119995,335.559998,337.059998,318.909271,54501900
2020-02-14,337.510010,337.730011,336.200012,337.600006,319.420166,64582200
2020-02-18,336.510010,337.670013,335.209991,336.730011,318.596985,57226200
2020-02-19,337.790009,339.079987,337.480011,338.339996,320.120331,48814700
2020-02-20,337.739990,338.640015,333.679993,336.950012,318.805206,74163400
2020-02-21,335.470001,335.809998,332.579987,333.480011,315.521973,113788200
2020-02-24,323.140015,333.559998,321.239990,322.420013,305.057587,161088400
2020-02-25,323.940002,324.609985,311.690002,312.649994,295.813721,218913200
2020-02-26,314.179993,318.109985,310.700012,311.500000,294.725586,194773800
2020-02-27,305.459991,311.559998,297.510010,297.510010,281.489044,284353500
2020-02-28,288.700012,297.890015,285.540009,296.260010,280.306366,384975800
2020-03-02,298.209991,309.160004,294.459991,309.089996,292.445404,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,284.071991,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,296.012390,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,286.172394,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,281.441681,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,259.462646,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,272.888519,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,259.585663,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,234.749207,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,254.817078,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,226.934006,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,239.186661,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,227.075943,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,227.558441,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,217.751999,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,212.184494,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,231.409103,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,234.873367,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,248.587570,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,241.183197,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,249.015808,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,245.304138,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,234.264236,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,239.669983,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,236.205719,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,252.070801,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,252.327774,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,260.797943,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,264.766693,189999200
2020-04-13,277.140015,277.510010,271.410004,275.660004,262.349335,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,270.086761,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,264.347900,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,265.623169,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,272.799103,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,267.992981,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,259.855865,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,265.623169,92951600
2020-04-23,280.489990,283.940002,278.750000,279.079987,265.604156,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,269.306305,85063200
2020-04-27,285.119995,288.269989,284.619995,287.049988,273.189301,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,271.933044,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,279.051849,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,276.453766,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,269.135040,125180000
2020-05-04,280.739990,283.899994,279.130005,283.570007,269.877380,80873200
2020-05-05,286.640015,289.250000,283.709991,286.190002,272.370850,79569900
2020-05-06,288.040009,288.459991,283.779999,284.250000,270.524506,73632600
2020-05-07,287.750000,289.779999,287.130005,287.679993,273.788940,75250400
2020-05-08,291.089996,292.950012,289.859985,292.440002,278.319031,76452400
2020-05-11,290.339996,294.000000,289.880005,292.500000,278.376160,79514200
2020-05-12,293.790009,294.239990,286.519989,286.670013,272.827728,95870800
2020-05-13,286.059998,287.190002,278.959991,281.600006,268.002472,144721100
2020-05-14,278.950012,285.109985,272.989990,284.970001,271.209717,121977900
2020-05-15,282.369995,286.329987,281.339996,286.279999,272.456543,111146300
2020-05-18,293.049988,296.750000,292.700012,295.000000,280.755432,119703800
2020-05-19,294.350006,296.209991,291.950012,291.970001,277.871826,95189300
2020-05-20,295.820007,297.869995,295.570007,296.929993,282.592285,85861700
2020-05-21,296.790009,297.670013,293.690002,294.880005,280.641235,78293900
2020-05-22,294.570007,295.630005,293.220001,295.440002,281.174255,63958200
2020-05-26,301.929993,302.190002,295.459991,299.079987,284.638397,88951400
2020-05-27,302.119995,303.570007,296.869995,303.529999,288.873566,104817400
2020-05-28,304.649994,306.839996,302.239990,302.970001,288.340576,90405200
2020-05-29,302.459991,304.959991,299.470001,304.320007,289.625397,119090800
2020-06-01,303.619995,306.209991,303.059998,305.549988,290.795959,55758300
2020-06-02,306.549988,308.130005,305.100006,308.079987,293.203857,74267200
2020-06-03,310.239990,313.220001,309.940002,312.179993,297.105896,92567600
2020-06-04,311.109985,313.000000,309.079987,311.359985,296.325439,75794400
2020-06-05,317.230011,321.269989,317.160004,319.339996,303.920166,150524700
2020-06-08,320.220001,323.410004,319.630005,323.200012,307.593781,73641200
2020-06-09,320.299988,323.279999,319.359985,320.790009,305.300140,77479200
2020-06-10,321.420013,322.390015,318.220001,319.000000,303.596527,95000800
2020-06-11,311.459991,312.149994,300.010010,300.609985,286.094513,209243600
2020-06-12,308.239990,309.079987,298.600006,304.209991,289.520752,194678900
2020-06-15,298.019989,308.279999,296.739990,307.049988,292.223572,135782700
2020-06-16,315.480011,315.640015,307.670013,312.959991,297.848236,137627500
2020-06-17,314.070007,314.390015,310.859985,311.660004,296.611053,83398900
2020-06-18,310.010010,312.299988,309.510010,311.779999,296.725220,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,295.029510,135549600
2020-06-22,307.989990,311.049988,306.750000,310.619995,296.922119,74649400
2020-06-23,313.489990,314.500000,311.609985,312.049988,298.289063,68471200
2020-06-24,309.839996,310.510010,302.100006,304.089996,290.680145,132813500
2020-06-25,303.470001,307.640015,301.279999,307.350006,293.796295,89468000
2020-06-26,306.160004,306.390015,299.420013,300.049988,286.818207,127961000
2020-06-29,301.410004,304.609985,298.929993,304.459991,291.033722,79773300
2020-06-30,303.989990,310.200012,303.820007,308.359985,294.761749,113394800
2020-07-01,309.570007,311.890015,309.070007,310.519989,296.826447,72396500
2020-07-02,314.239990,315.700012,311.510010,312.230011,298.461121,69344200
2020-07-06,316.369995,317.679993,315.559998,317.049988,303.068542,61713800
2020-07-07,315.380005,317.519989,313.369995,313.779999,299.942749,82910000
2020-07-08,314.609985,316.299988,312.700012,316.179993,302.236938,54638600
2020-07-09,316.839996,317.100006,310.679993,314.380005,300.516327,83354200
2020-07-10,314.309998,317.880005,312.760010,317.589996,303.584747,57550400
2020-07-13,320.130005,322.709991,314.130005,314.839996,300.956024,102997500
2020-07-14,313.299988,319.760010,312.000000,318.920013,304.856110,93657000
2020-07-15,322.410004,323.040009,319.269989,321.850006,307.656891,87196500
2020-07-16,319.790009,321.279999,319.089996,320.790009,306.643646,54622500
2020-07-17,321.880005,322.570007,319.739990,321.720001,307.532623,62774900
2020-07-20,321.429993,325.130005,320.619995,324.320007,310.017975,56308800
2020-07-21,326.450012,326.929993,323.940002,325.010010,310.677551,57292200
2020-07-22,324.619995,327.200012,324.500000,326.859985,312.445984,57792900
2020-07-23,326.470001,327.230011,321.480011,322.959991,308.717957,75738000
2020-07-24,320.950012,321.989990,319.250000,320.880005,306.729675,73766600
2020-07-27,321.630005,323.410004,320.769989,323.220001,308.966492,48293000
2020-07-28,322.429993,323.640015,320.850006,321.170013,307.006866,57495000
2020-07-29,322.119995,325.730011,322.079987,325.119995,310.782715,48454200
2020-07-30,321.899994,324.410004,319.640015,323.959991,309.673828,61861700
2020-07-31,325.899994,326.630005,321.329987,326.519989,312.120941,84986800
2020-08-03,328.320007,329.619995,327.730011,328.790009,314.290863,53077900
2020-08-04,327.859985,330.059998,327.859985,330.059998,315.504822,41917900
2020-08-05,331.470001,332.390015,331.179993,332.109985,317.464417,42697700
2020-08-06,331.480011,334.459991,331.130005,334.329987,319.586548,43679400
2020-08-07,333.279999,334.880005,332.299988,334.570007,319.815918,57308300
2020-08-10,335.059998,335.769989,332.959991,335.570007,320.771851,44282100
2020-08-11,336.850006,337.540009,332.010010,332.799988,318.124023,69601100
2020-08-12,335.440002,338.279999,335.410004,337.440002,322.559357,53774400
2020-08-13,336.609985,338.250000,335.829987,336.829987,321.976227,41816100
2020-08-14,336.410004,337.420013,335.619995,336.839996,321.985809,47260400
2020-08-17,337.940002,338.339996,336.850006,337.910004,323.008667,35481000
2020-08-18,338.339996,339.100006,336.609985,338.640015,323.706543,38733900
2020-08-19,339.049988,339.609985,336.619995,337.230011,322.358673,68054200
2020-08-20,335.359985,338.799988,335.220001,338.279999,323.362396,42207800
2020-08-21,337.920013,339.720001,337.549988,339.480011,324.509369,55106600
2020-08-24,342.119995,343.000000,339.450012,342.920013,327.797729,48588700
2020-08-25,343.529999,344.209991,342.269989,344.119995,328.944763,38463400
2020-08-26,344.760010,347.859985,344.170013,347.570007,332.242676,50790200
2020-08-27,348.510010,349.899994,346.529999,348.329987,332.969177,58034100
2020-08-28,349.440002,350.720001,348.149994,350.579987,335.119934,48588900
2020-08-31,350.350006,351.299988,349.059998,349.309998,333.905975,66099200
2020-09-01,350.209991,352.709991,349.239990,352.600006,337.050842,54908700
2020-09-02,354.670013,358.750000,353.429993,357.700012,341.925934,69540000
2020-09-03,355.869995,356.380005,342.589996,345.390015,330.158813,148011100
2020-09-04,346.130005,347.829987,334.869995,342.570007,327.463196,139156300
2020-09-08,336.709991,342.640015,332.880005,333.209991,318.515930,114465300
2020-09-09,337.549988,342.459991,336.609985,339.790009,324.805786,91462300
2020-09-10,341.820007,342.529999,332.850006,333.890015,319.166016,90569500
2020-09-11,335.820007,336.970001,331.000000,334.059998,319.328461,84680200
2020-09-14,337.489990,340.380005,334.220001,338.459991,323.534424,65605700
2020-09-15,341.119995,342.019989,338.470001,340.170013,325.169067,52920900
2020-09-16,341.510010,343.059998,338.519989,338.820007,323.878510,82096000
2020-09-17,333.559998,337.700012,332.989990,335.839996,321.029938,91523300
2020-09-18,335.369995,335.489990,327.970001,330.649994,317.334015,105877900
2020-09-21,325.700012,327.130005,321.730011,326.970001,313.802277,99450800
2020-09-22,328.570007,330.899994,325.859985,330.299988,316.998108,63612100
2020-09-23,330.899994,331.200012,322.100006,322.640015,309.646637,93112200
2020-09-24,321.220001,326.799988,319.799988,323.500000,310.471985,76681300
2020-09-25,322.579987,329.579987,321.640015,328.730011,315.491364,71069400
2020-09-28,333.220001,334.959991,332.149994,334.190002,320.731445,64584600
2020-09-29,333.970001,334.769989,331.619995,332.369995,318.984772,51304000
2020-09-30,333.089996,338.290009,332.880005,334.890015,321.403320,104081100
2020-10-01,337.690002,338.739990,335.010010,337.040009,323.466766,88698700
2020-10-02,331.700012,337.010010,331.190002,333.839996,320.395599,89431100
2020-10-05,336.059998,339.959991,336.010010,339.760010,326.077179,45713100
2020-10-06,339.910004,342.170013,334.380005,334.929993,321.441681,90128900
2020-10-07,338.119995,341.630005,338.089996,340.760010,327.036926,56999600
2020-10-08,342.850006,343.850006,341.859985,343.779999,329.935211,45242500
2020-10-09,345.559998,347.350006,344.890015,346.850006,332.881653,59528600
2020-10-12,349.589996,354.019989,349.059998,352.429993,338.236908,80388500
2020-10-13,352.279999,352.470001,349.089996,350.130005,336.029541,73255500
2020-10-14,350.750000,351.929993,347.140015,347.929993,333.918121,57727900
2020-10-15,343.709991,348.019989,343.130005,347.500000,333.505463,60357700
2020-10-16,348.959991,350.750000,347.100006,347.290009,333.303955,89501900
2020-10-19,348.649994,349.329987,341.040009,342.010010,328.236511,68425600
2020-10-20,343.459991,346.880005,342.640015,343.380005,329.551392,60051900
2020-10-21,343.329987,345.670013,342.399994,342.730011,328.927551,63575000
2020-10-22,342.959991,345.239990,340.649994,344.609985,330.731812,55399300
2020-10-23,345.929993,345.989990,343.130005,345.779999,331.854706,49143900
2020-10-26,342.130005,342.980011,335.619995,339.390015,325.722076,91473000
2020-10-27,339.760010,340.119995,337.989990,338.220001,324.599152,65994100
2020-10-28,332.100006,338.250000,326.130005,326.660004,313.504761,127094300
2020-10-29,326.910004,333.399994,325.089996,329.980011,316.691071,90597700
2020-10-30,328.279999,329.690002,322.600006,326.540009,313.389587,120287300
2020-11-02,330.200012,332.359985,327.239990,330.200012,316.902161,86068300
2020-11-03,333.690002,338.250000,330.290009,336.029999,322.497375,93294200
2020-11-04,340.859985,347.940002,339.589996,343.540009,329.704987,126959700
2020-11-05,349.239990,352.190002,348.859985,350.239990,336.135040,82039700
2020-11-06,349.929993,351.510010,347.649994,350.160004,336.058380,74973000
2020-11-09,363.970001,364.380005,354.059998,354.559998,340.281189,172304200
2020-11-10,353.489990,355.179993,350.510010,354.040009,339.782043,85552000
2020-11-11,356.399994,357.559998,355.059998,356.670013,342.306152,58649000
2020-11-12,355.579987,356.720001,351.260010,353.209991,338.985474,67546200
2020-11-13,355.269989,358.899994,354.709991,358.100006,343.678650,62892200
2020-11-16,360.980011,362.779999,359.589996,362.570007,347.968628,74541100
2020-11-17,359.970001,361.920013,358.339996,360.619995,346.097015,66111000
2020-11-18,360.910004,361.500000,356.239990,356.279999,341.931854,70591300
2020-11-19,355.600006,358.179993,354.149994,357.779999,343.371490,59940900
2020-11-20,357.500000,357.720001,355.250000,355.329987,341.020081,70417300
2020-11-23,357.279999,358.820007,354.869995,357.459991,343.064331,63230600
2020-11-24,360.209991,363.809998,359.290009,363.220001,348.592407,62415900
2020-11-25,363.130005,363.160004,361.480011,362.660004,348.054932,45330900
2020-11-27,363.839996,364.179993,362.579987,363.670013,349.024292,28514100
2020-11-30,362.829987,363.119995,359.170013,362.059998,347.479065,83872700
2020-12-01,365.570007,367.679993,364.929993,366.019989,351.279602,74231400
2020-12-02,364.820007,366.959991,364.200012,366.790009,352.018555,45927000
2020-12-03,366.679993,368.190002,365.500000,366.690002,351.922668,62882000
2020-12-04,367.320007,369.850006,367.220001,369.850006,354.955383,50749900
2020-12-07,369.019989,369.619995,367.720001,369.089996,354.225922,48944300
2020-12-08,367.720001,370.779999,367.670013,370.170013,355.262482,42458900
2020-12-09,370.880005,371.049988,365.950012,366.850006,352.076202,74098300
2020-12-10,365.369995,367.859985,364.429993,366.730011,351.961060,57735400
2020-12-11,364.899994,366.739990,363.260010,366.299988,351.548309,57698600
2020-12-14,368.640015,369.799988,364.470001,364.660004,349.974426,69216200
2020-12-15,367.399994,369.589996,365.920013,369.589996,354.705780,63865300
2020-12-16,369.820007,371.160004,368.869995,370.170013,355.262482,58420500
2020-12-17,371.940002,372.459991,371.049988,372.239990,357.249146,64119500
2020-12-18,370.970001,371.149994,367.019989,369.179993,355.822693,136542300
2020-12-21,364.970001,378.459991,362.029999,367.859985,354.550385,96386700
2020-12-22,368.209991,368.329987,366.029999,367.239990,353.952820,47949000
2020-12-23,368.279999,369.619995,367.220001,367.570007,354.270874,46201400
2020-12-24,368.079987,369.029999,367.450012,369.000000,355.649139,26457900
2020-12-28,371.739990,372.589996,371.070007,372.170013,358.704498,39000400
2020-12-29,373.809998,374.000000,370.829987,371.459991,358.020142,53680500
2020-12-30,372.339996,373.100006,371.570007,371.989990,358.530975,49455300
2020-12-31,371.779999,374.660004,371.230011,373.880005,360.352600,78520700
2021-01-04,375.309998,375.450012,364.820007,368.790009,355.446777,110210800
2021-01-05,368.100006,372.500000,368.049988,371.329987,357.894867,66426200
2021-01-06,369.709991,376.980011,369.119995,373.549988,360.034515,107997700
2021-01-07,376.100006,379.899994,375.910004,379.100006,365.383759,68766800
2021-01-08,380.589996,381.489990,377.100006,381.260010,367.465607,71677200
2021-01-11,377.850006,380.579987,377.720001,378.690002,364.988586,51034700
2021-01-12,378.890015,379.859985,376.359985,378.769989,365.065674,52547700
2021-01-13,378.690002,380.859985,377.850006,379.790009,366.048828,45303600
2021-01-14,380.589996,381.130005,378.100006,378.459991,364.766876,49989100
2021-01-15,376.720001,377.579987,373.700012,375.700012,362.106750,107160000
2021-01-19,378.339996,379.230011,376.750000,378.649994,364.949982,51233300
2021-01-20,381.109985,384.790009,380.690002,383.890015,370.000458,61836100
2021-01-21,384.489990,384.950012,383.250000,384.239990,370.337738,47840100
2021-01-22,382.250000,384.130005,381.839996,382.880005,369.026978,52860500
2021-01-25,383.670013,384.769989,378.459991,384.390015,370.482361,70402000
2021-01-26,385.410004,385.850006,383.540009,383.790009,369.904114,42665300
2021-01-27,380.220001,380.320007,372.010010,374.410004,360.863434,123351100
2021-01-28,376.359985,381.929993,375.890015,377.630005,363.966980,94198100
2021-01-29,375.630005,376.670013,368.269989,370.070007,356.680481,126765100
2021-02-01,373.720001,377.339996,370.380005,376.230011,362.617584,75817600
2021-02-02,379.649994,383.220001,376.320007,381.549988,367.745087,64450700
2021-02-03,382.440002,383.700012,380.480011,381.850006,368.034241,52427100
2021-02-04,382.959991,386.239990,381.970001,386.190002,372.217255,47142600
2021-02-05,388.200012,388.470001,386.140015,387.709991,373.682220,48669800
2021-02-08,389.269989,390.559998,388.350006,390.510010,376.380951,38365200
2021-02-09,389.609985,390.890015,389.170013,390.250000,376.130280,35551100
2021-02-10,392.119995,392.279999,387.500000,390.079987,375.966431,59154400
2021-02-11,391.239990,391.690002,388.100006,390.709991,376.573730,42913300
2021-02-12,389.850006,392.899994,389.769989,392.640015,378.433899,50593300
2021-02-16,393.959991,394.170013,391.529999,392.299988,378.106140,50972400
2021-02-17,390.420013,392.660004,389.329987,392.390015,378.192902,52290600
2021-02-18,389.589996,391.519989,387.739990,390.720001,376.583282,59712800
2021-02-19,392.070007,392.380005,389.549988,390.029999,375.918304,83241000
2021-02-22,387.059998,389.619995,386.739990,387.029999,373.026794,67414200
2021-02-23,384.660004,388.950012,380.200012,387.500000,373.479797,107284100
2021-02-24,386.329987,392.230011,385.269989,391.769989,377.595306,72433900
2021-02-25,390.410004,391.880005,380.779999,382.329987,368.496918,146670500
2021-02-26,384.350006,385.579987,378.230011,380.359985,366.598175,152701600
2021-03-01,385.589996,390.920013,380.570007,389.579987,375.484528,105348800
2021-03-02,389.820007,390.070007,386.000000,386.540009,372.554565,79595300
2021-03-03,385.790009,386.829987,381.309998,381.420013,367.619873,119940200
2021-03-04,381.220001,384.000000,371.880005,376.700012,363.070587,183433000
2021-03-05,380.459991,384.760010,372.640015,383.630005,369.749817,152039600
2021-03-08,384.660004,387.679993,381.420013,381.720001,367.908966,123149200
2021-03-09,385.850006,389.910004,385.309998,387.170013,373.161835,113633600
